流水號;授課對象;課號;班次;課程名稱查看課程大綱，請點選課程名稱;簡介影片;學分;課程識別碼;全/半年;必/選修;授課教師;加選方式;時間教室;總人數;選課限制條件;備註;課程網頁;本學期我預計要選的課程
60211;;JpnL2017;23;日文一上;;3.0;107 22511;全年;選修;張鈞竹;2;三8,9,10(共311);35;限外系（所）學生,本校修課人數上限：35人,外系人數限制：35人;日籍或以日語為母語之學生請勿選修。限非日文系學生修習。已取得學分者請勿重複修習。;;
76953;;JpnL2017;24;日文一上;;3.0;107 22511;全年;選修;柯惠真;2;三8,9,10(共307);35;限外系（所）學生,本校修課人數上限：35人,外系人數限制：35人;日籍或以日語為母語之學生請勿選修。限非日文系學生修習。已取得學分者請勿重複修習。;;
45034;;JpnL2017;25;日文一上;;3.0;107 22511;全年;選修;星野風紗子;2;三8,9,10(普306);35;限外系（所）學生 且 限碩士班以上,本校修課人數上限：35人,外系人數限制：35人;日籍或以日語為母語之學生請勿選修。限非日文系學生修習。已取得學分者請勿重複修習。;;
32337;;JpnL2017;26;日文一上;;3.0;107 22511;全年;選修;林姿妙;2;四3,4,5(共404);35;限外系（所）學生,本校修課人數上限：35人,外系人數限制：35人;日籍或以日語為母語之學生請勿選修。限非日文系學生修習。已取得學分者請勿重複修習。;;
19609;;JpnL2017;27;日文一上;;3.0;107 22511;全年;選修;曾寶儀;2;四2,3,4(共306);35;限外系（所）學生,本校修課人數上限：35人,外系人數限制：35人;日籍或以日語為母語之學生請勿選修。限非日文系學生修習。已取得學分者請勿重複修習。;;
10247;;JpnL2017;28;日文一上;;3.0;107 22511;全年;選修;劉伊涵;2;四3,4,5(共310);35;限外系（所）學生,本校修課人數上限：35人,外系人數限制：35人;日籍或以日語為母語之學生請勿選修。限非日文系學生修習。已取得學分者請勿重複修習。;;
59746;;JpnL2017;29;日文一上;;3.0;107 22511;全年;選修;星野風紗子;2;四3,4,5(普406);35;限外系（所）學生,本校修課人數上限：35人,外系人數限制：35人;日籍或以日語為母語之學生請勿選修。限非日文系學生修習。已取得學分者請勿重複修習。;;
77971;;JpnL2017;30;日文一上;;3.0;107 22511;全年;選修;曾寶儀;2;四5,6,7(共202);35;限外系（所）學生,本校修課人數上限：35人,外系人數限制：35人;日籍或以日語為母語之學生請勿選修。限非日文系學生修習。已取得學分者請勿重複修習。;;
19766;;JpnL2017;31;日文一上;;3.0;107 22511;全年;選修;許惠晴;2;四5,6,7(共406);35;限外系（所）學生,本校修課人數上限：35人,外系人數限制：35人;日籍或以日語為母語之學生請勿選修。限非日文系學生修習。已取得學分者請勿重複修習。;;
54701;;JpnL2017;32;日文一上;;3.0;107 22511;全年;選修;黃意婷;2;四5,6,7(共309);35;限外系（所）學生,本校修課人數上限：35人,外系人數限制：35人;日籍或以日語為母語之學生請勿選修。限非日文系學生修習。已取得學分者請勿重複修習。;;
45537;;JpnL2017;33;日文一上;;3.0;107 22511;全年;選修;池田晶子;2;四5,6,7(共403);35;限外系（所）學生,本校修課人數上限：35人,外系人數限制：35人;日籍或以日語為母語之學生請勿選修。限非日文系學生修習。已取得學分者請勿重複修習。;;
31782;;JpnL2017;34;日文一上;;3.0;107 22511;全年;選修;田世民;2;四8,9,10(共310);35;限外系（所）學生,本校修課人數上限：35人,外系人數限制：35人;日籍或以日語為母語之學生請勿選修。限非日文系學生修習。已取得學分者請勿重複修習。;;
41864;;JpnL2017;35;日文一上;;3.0;107 22511;全年;選修;池田晶子;2;四8,9,10(共403);35;限外系（所）學生,本校修課人數上限：35人,外系人數限制：35人;日籍或以日語為母語之學生請勿選修。限非日文系學生修習。已取得學分者請勿重複修習。;;
59332;;JpnL2017;36;日文一上;;3.0;107 22511;全年;選修;林姿妙;2;五3,4,5(共310);35;限外系（所）學生,本校修課人數上限：35人,外系人數限制：35人;日籍或以日語為母語之學生請勿選修。限非日文系學生修習。已取得學分者請勿重複修習。;;
36332;;JpnL2017;37;日文一上;;3.0;107 22511;全年;選修;許惠晴;2;五2,3,4(共407);35;限外系（所）學生,本校修課人數上限：35人,外系人數限制：35人;日籍或以日語為母語之學生請勿選修。限非日文系學生修習。已取得學分者請勿重複修習。;;
55465;;JpnL2017;38;日文一上;;3.0;107 22511;全年;選修;彭誼芝;2;五3,4,5(共202);35;限外系（所）學生,本校修課人數上限：35人,外系人數限制：35人;日籍或以日語為母語之學生請勿選修。限非日文系學生修習。已取得學分者請勿重複修習。;;
65907;;JpnL2017;39;日文一上;;3.0;107 22511;全年;選修;劉伊涵;2;五2,3,4(共309);35;限外系（所）學生,本校修課人數上限：35人,外系人數限制：35人;日籍或以日語為母語之學生請勿選修。限非日文系學生修習。已取得學分者請勿重複修習。;;
51635;;JpnL2017;40;日文一上;;3.0;107 22511;全年;選修;詹兆雯;2;五5,6,7(共311);35;限外系（所）學生,本校修課人數上限：35人,外系人數限制：35人;日籍或以日語為母語之學生請勿選修。限非日文系學生修習。已取得學分者請勿重複修習。;;
85228;;JpnL2017;41;日文一上;;3.0;107 22511;全年;選修;許惠晴;2;五5,6,7(共407);35;限外系（所）學生,本校修課人數上限：35人,外系人數限制：35人;日籍或以日語為母語之學生請勿選修。限非日文系學生修習。已取得學分者請勿重複修習。;;
78613;;JpnL2017;42;日文一上;;3.0;107 22511;全年;選修;江佩璇;2;四3,4,5(共304);35;限外系（所）學生,本校修課人數上限：35人,外系人數限制：35人;日籍或以日語為母語之學生請勿選修。限非日文系學生修習。已取得學分者請勿重複修習。;;
25410;;JpnL2017;43;日文一上;;3.0;107 22511;全年;選修;李芸蓁;2;五5,6,7(共307);35;限外系（所）學生,本校修課人數上限：35人,外系人數限制：35人;日籍或以日語為母語之學生請勿選修。限非日文系學生修習。已取得學分者請勿重複修習。;;
32731;;JpnL2017;44;日文一上;;3.0;107 22511;全年;選修;黃佳鈴;2;五3,4,5(共405);35;限外系（所）學生,本校修課人數上限：35人,外系人數限制：35人;日籍或以日語為母語之學生請勿選修。限非日文系學生修習。已取得學分者請勿重複修習。;;
31492;;JpnL2017;45;日文一上;;3.0;107 22511;全年;選修;曾寶儀;2;一5,6,7(共404);35;限外系（所）學生,本校修課人數上限：35人,外系人數限制：35人;日籍或以日語為母語之學生請勿選修。限非日文系學生修習。已取得學分者請勿重複修習。;;
48324;日文系;JpnL3001;;日本語言學概論上;;2.0;107 30101;全年;必帶;林立萍;2;三3,4(普303);70;限本系所學生(含輔系、雙修生),本校修課人數上限：70人;輔系雙修生須經授課教師同意。;;
58875;日文系;JpnL3003;;日本文學史上;;3.0;107 30201;全年;必帶;曹景惠;2;二2,3,4(普501);70;限本系所學生(含輔系、雙修生),本校修課人數上限：70人;輔系雙修生須經授課教師同意。;;
38437;日文系;JpnL3007;;日本文學名著選讀上;;2.0;107 30301;全年;必帶;洪瑟君;2;五6,7(普303);70;限本系所學生(含輔系、雙修生),本校修課人數上限：70人;輔系雙修生須經授課教師同意。;;
53090;日文系;JpnL3009;01;日文翻譯二上;;2.0;107 30421;全年;必帶;服部美貴;2;四6,7(普302);40;本課有先修科目規定,限學號單號 且 限本系所學生(含輔系、雙修生),本校修課人數上限：40人;輔系雙修生須經授課教師同意。;;
65286;日文系;JpnL3009;02;日文翻譯二上;;2.0;107 30421;全年;必帶;石川隆男;2;三8,9(共303);39;本課有先修科目規定,限學號雙號 且 限本系所學生(含輔系、雙修生),本校修課人數上限：39人;輔系雙修生須經授課教師同意。;;
12336;日文系;JpnL3011;01;高級日語上;;2.0;107 30501;全年;必帶;龜田俊和;2;四3,4(共401);35;本課有先修科目規定,限本系所學生(含輔系、雙修生) 且 限學號單號,本校修課人數上限：35人;輔系雙修生須經授課教師同意。;;
41733;日文系;JpnL3011;02;高級日語上;;2.0;107 30501;全年;必帶;朱秋而;2;四3,4(共307);35;本課有先修科目規定,限學號雙號 且 限本系所學生(含輔系、雙修生),本校修課人數上限：35人;輔系雙修生須經授課教師同意。;;
49399;日文系;JpnL3014;;日文習作三上;;2.0;107 30531;全年;選修;石川隆男;2;三1,2(共310);20;限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
53278;日文系;JpnL3015;;日本歷史上;;2.0;107 30601;全年;選修;龜田俊和;2;五8,9(普201);50(含開放臺大系統人數:10);本校修課人數上限：40人;日語授課。;;
45538;日文系;JpnL3044;;日本戲劇導讀上;;2.0;107 32301;全年;選修;龜田俊和;2;四8,9(普204);50;限本系所學生(含輔系、雙修生) 且 限學士班三年級以上,本校修課人數上限：50人;選修「日本戲劇導讀」課程者請務必同時於大三下學期選修日文系「服務學習三」。;;
22886;;JpnL3047;01;日文二上;;3.0;107 32521;全年;選修;劉伊涵;2;一2,3,4(共306);35;本課有先修科目規定,限外系（所）學生,本校修課人數上限：35人,外系人數限制：35人;日籍或以日語為母語之學生請勿選修。限非日文系學生修習。已取得學分者請勿重複修習。;;
50718;;JpnL3047;02;日文二上;;3.0;107 32521;全年;選修;黃意婷;2;一3,4,5(共310);35;本課有先修科目規定,限外系（所）學生,本校修課人數上限：35人,外系人數限制：35人;日籍或以日語為母語之學生請勿選修。限非日文系學生修習。已取得學分者請勿重複修習。;;
22197;;JpnL3047;03;日文二上;;3.0;107 32521;全年;選修;賴建樺;2;一5,6,7(共102);35;本課有先修科目規定,限外系（所）學生,本校修課人數上限：35人,外系人數限制：35人;日籍或以日語為母語之學生請勿選修。限非日文系學生修習。已取得學分者請勿重複修習。;;
75092;;JpnL3047;04;日文二上;;3.0;107 32521;全年;選修;詹兆雯;2;一5,6,7(共308);35;本課有先修科目規定,限外系（所）學生,本校修課人數上限：35人,外系人數限制：35人;日籍或以日語為母語之學生請勿選修。限非日文系學生修習。已取得學分者請勿重複修習。;;
43004;;JpnL3047;05;日文二上;;3.0;107 32521;全年;選修;江佩璇;2;二2,3,4(共310);35;本課有先修科目規定,限外系（所）學生,本校修課人數上限：35人,外系人數限制：35人;日籍或以日語為母語之學生請勿選修。限非日文系學生修習。已取得學分者請勿重複修習。;;
67416;;JpnL3047;06;日文二上;;3.0;107 32521;全年;選修;林姿妙;2;二3,4,5(共309);35;本課有先修科目規定,限外系（所）學生,本校修課人數上限：35人,外系人數限制：35人;日籍或以日語為母語之學生請勿選修。限非日文系學生修習。已取得學分者請勿重複修習。;;
36027;;JpnL3047;07;日文二上;;3.0;107 32521;全年;選修;江佩璇;2;二5,6,7(共307);35;本課有先修科目規定,限外系（所）學生,本校修課人數上限：35人,外系人數限制：35人;日籍或以日語為母語之學生請勿選修。限非日文系學生修習。已取得學分者請勿重複修習。;;
71727;;JpnL3047;08;日文二上;;3.0;107 32521;全年;選修;黃佳鈴;2;一8,9,10(共308);35;本課有先修科目規定,限外系（所）學生,本校修課人數上限：35人,外系人數限制：35人;日籍或以日語為母語之學生請勿選修。限非日文系學生修習。已取得學分者請勿重複修習。;;
76922;;JpnL3047;09;日文二上;;3.0;107 32521;全年;選修;守時愛里;2;二8,9,10(共306);35;本課有先修科目規定,限外系（所）學生,本校修課人數上限：35人,外系人數限制：35人;日籍或以日語為母語之學生請勿選修。限非日文系學生修習。已取得學分者請勿重複修習。;;
44661;;JpnL3047;10;日文二上;;3.0;107 32521;全年;選修;星野風紗子;2;一3,4,5(普504);35;本課有先修科目規定,限外系（所）學生,本校修課人數上限：35人,外系人數限制：35人;日籍或以日語為母語之學生請勿選修。限非日文系學生修習。已取得學分者請勿重複修習。;;
49255;;JpnL3047;11;日文二上;;3.0;107 32521;全年;選修;施姵伃;2;三3,4,5(共310);35;本課有先修科目規定,限外系（所）學生,本校修課人數上限：35人,外系人數限制：35人;日籍或以日語為母語之學生請勿選修。限非日文系學生修習。已取得學分者請勿重複修習。;;
88884;;JpnL3047;12;日文二上;;3.0;107 32521;全年;選修;許惠晴;2;三2,3,4(共102);35;本課有先修科目規定,限外系（所）學生,本校修課人數上限：35人,外系人數限制：35人;日籍或以日語為母語之學生請勿選修。限非日文系學生修習。已取得學分者請勿重複修習。;;
71408;;JpnL3047;13;日文二上;;3.0;107 32521;全年;選修;李欣倫;2;三5,6,7(共202);35;本課有先修科目規定,限外系（所）學生,本校修課人數上限：35人,外系人數限制：35人;日籍或以日語為母語之學生請勿選修。限非日文系學生修習。已取得學分者請勿重複修習。;;
75199;;JpnL3047;14;日文二上;;3.0;107 32521;全年;選修;許惠晴;2;三5,6,7(共306);35;本課有先修科目規定,限外系（所）學生,本校修課人數上限：35人,外系人數限制：35人;日籍或以日語為母語之學生請勿選修。限非日文系學生修習。已取得學分者請勿重複修習。;;
12156;;JpnL3047;15;日文二上;;3.0;107 32521;全年;選修;賴建樺;2;三8,9,10(共305);35;本課有先修科目規定,限外系（所）學生,本校修課人數上限：35人,外系人數限制：35人;日籍或以日語為母語之學生請勿選修。限非日文系學生修習。已取得學分者請勿重複修習。;;
50974;;JpnL3047;16;日文二上;;3.0;107 32521;全年;選修;洪淑娟;2;四2,3,4(共407);35;本課有先修科目規定,限外系（所）學生,本校修課人數上限：35人,外系人數限制：35人;日籍或以日語為母語之學生請勿選修。限非日文系學生修習。已取得學分者請勿重複修習。;;
86107;;JpnL3047;17;日文二上;;3.0;107 32521;全年;選修;黃佳鈴;2;三8,9,10(共309);35;本課有先修科目規定,限外系（所）學生,本校修課人數上限：35人,外系人數限制：35人;日籍或以日語為母語之學生請勿選修。限非日文系學生修習。已取得學分者請勿重複修習。;;
54905;;JpnL3047;18;日文二上;;3.0;107 32521;全年;選修;張鈞竹;2;四5,6,7(共306);35;本課有先修科目規定,限外系（所）學生,本校修課人數上限：35人,外系人數限制：35人;日籍或以日語為母語之學生請勿選修。限非日文系學生修習。已取得學分者請勿重複修習。;;
69928;外文系;JpnL3047;19;日文二上;;3.0;107 32521;全年;必修;李芸蓁;2;四7,8,9(共102);35;本課有先修科目規定,限本系所學生(含輔系、雙修生),本校修課人數上限：35人;日籍或以日語為母語之學生請勿選修。第二外語擇一修習兩年。;;
63034;;JpnL3047;20;日文二上;;3.0;107 32521;全年;選修;李欣倫;2;四5,6,7(共407);35;本課有先修科目規定,限外系（所）學生,本校修課人數上限：35人,外系人數限制：35人;日籍或以日語為母語之學生請勿選修。限非日文系學生修習。已取得學分者請勿重複修習。;;
46388;;JpnL3047;21;日文二上;;3.0;107 32521;全年;選修;張鈞竹;2;四8,9,10(共306);35;本課有先修科目規定,限外系（所）學生,本校修課人數上限：35人,外系人數限制：35人;日籍或以日語為母語之學生請勿選修。限非日文系學生修習。已取得學分者請勿重複修習。;;
35338;;JpnL3047;22;日文二上;;3.0;107 32521;全年;選修;彭誼芝;2;四3,4,5(共311);35;本課有先修科目規定,限外系（所）學生,本校修課人數上限：35人,外系人數限制：35人;日籍或以日語為母語之學生請勿選修。限非日文系學生修習。已取得學分者請勿重複修習。;;
27143;;JpnL3047;23;日文二上;;3.0;107 32521;全年;選修;池田晶子;2;五5,6,7(共309);35;本課有先修科目規定,限外系（所）學生,本校修課人數上限：35人,外系人數限制：35人;日籍或以日語為母語之學生請勿選修。限非日文系學生修習。已取得學分者請勿重複修習。;;
14479;;JpnL3047;24;日文二上;;3.0;107 32521;全年;選修;洪淑娟;2;五3,4,5(共308);35;本課有先修科目規定,限外系（所）學生,本校修課人數上限：35人,外系人數限制：35人;日籍或以日語為母語之學生請勿選修。限非日文系學生修習。已取得學分者請勿重複修習。;;
55963;;JpnL3047;25;日文二上;;3.0;107 32521;全年;選修;柯惠真;2;五3,4,5(共406);35;本課有先修科目規定,限外系（所）學生,本校修課人數上限：35人,外系人數限制：35人;日籍或以日語為母語之學生請勿選修。限非日文系學生修習。已取得學分者請勿重複修習。;;
40688;;JpnL3047;26;日文二上;;3.0;107 32521;全年;選修;詹兆雯;2;五2,3,4(共311);35;本課有先修科目規定,限外系（所）學生,本校修課人數上限：35人,外系人數限制：35人;日籍或以日語為母語之學生請勿選修。限非日文系學生修習。已取得學分者請勿重複修習。;;
35713;日文系;JpnL3068;;日文研究文獻導讀一;;2.0;107 33110;半年;選修;林慧君;2;二6,7(普301);30;限學士班三年級以上,本校修課人數上限：30人;初選不開放。建議通過日檢N2以上的同學選修。;;
85642;日文系;JpnL4003;;日本近現代文學選讀上;;2.0;107 40111;全年;必帶;范淑文;2;一3,4(普401);60;限本系所學生(含輔系、雙修生),本校修課人數上限：60人;雙修生須經授課教師同意。不開放輔系學生修習。;;
45116;日文系;JpnL4010;;新聞日語上;;2.0;107 40401;全年;選修;陳昭心;2;二8,9(普306);45;限本系所學生(含輔系、雙修生),本校修課人數上限：45人;;;
64666;日文系;JpnL4012;;日語口譯上;;2.0;107 40501;全年;選修;范淑文;2;四5,6(外教305);15;限學士班四年級以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：15人;輔系雙修生須經授課教師同意。;;
79954;日文系;JpnL4020;;日本古典文學選讀上;;2.0;107 41001;全年;必帶;朱秋而;2;四8,9(普503);65;限本系所學生(含輔系、雙修生),本校修課人數上限：65人;雙修生須經授課教師同意。不開放輔系學生修習。;;
56166;日文系;JpnL4031;;日本文化史上;;2.0;107 41401;全年;必帶;徐興慶;2;五3,4(普201);75;限本系所學生(含輔系、雙修生),本校修課人數上限：75人;雙修生須經授課教師同意。不開放輔系學生修習。;;
68120;日文系;JpnL4034;01;專題討論上;;1.0;107 41501;全年;選修;;;;4;限本系所學生(含輔系、雙修生) 且 限學士班三年級以上,本校修課人數上限：4人;限申請通過者選修。申請辦法詳見課程大綱。本課程為全學年課程，上、;;
48250;日文系;JpnL4034;02;專題討論上;;1.0;107 41501;全年;選修;;;;4;限本系所學生(含輔系、雙修生) 且 限學士班三年級以上,本校修課人數上限：4人;限申請通過者選修。申請辦法詳見課程大綱。本課程為全學年課程，上、;;
50258;日文系;JpnL4034;03;專題討論上;;1.0;107 41501;全年;選修;;;;4;限本系所學生(含輔系、雙修生) 且 限學士班三年級以上,本校修課人數上限：4人;限申請通過者選修。申請辦法詳見課程大綱。本課程為全學年課程，上、;;
55338;日文系;JpnL4034;04;專題討論上;;1.0;107 41501;全年;選修;;;;4;限本系所學生(含輔系、雙修生) 且 限學士班三年級以上,本校修課人數上限：4人;限申請通過者選修。申請辦法詳見課程大綱。本課程為全學年課程，上、;;
69187;日文系;JpnL4034;05;專題討論上;;1.0;107 41501;全年;選修;;;;4;限本系所學生(含輔系、雙修生) 且 限學士班三年級以上,本校修課人數上限：4人;限申請通過者選修。申請辦法詳見課程大綱。本課程為全學年課程，上、;;
68547;日文系;JpnL4034;06;專題討論上;;1.0;107 41501;全年;選修;;;;4;限本系所學生(含輔系、雙修生) 且 限學士班三年級以上,本校修課人數上限：4人;限申請通過者選修。申請辦法詳見課程大綱。本課程為全學年課程，上、;;
61037;日文系;JpnL4034;07;專題討論上;;1.0;107 41501;全年;選修;;;;4;限本系所學生(含輔系、雙修生) 且 限學士班三年級以上,本校修課人數上限：4人;限申請通過者選修。申請辦法詳見課程大綱。本課程為全學年課程，上、;;
87035;日文系;JpnL4034;08;專題討論上;;1.0;107 41501;全年;選修;洪瑟君;2;;4;限本系所學生(含輔系、雙修生) 且 限學士班三年級以上,本校修課人數上限：4人;初選不開放。限申請通過者選修。申請辦法詳見課程大綱。本課程為全學年課程，上、下均修習通過，方計入畢業學分。;;
69504;日文系;JpnL4034;09;專題討論上;;1.0;107 41501;全年;選修;;;;4;限本系所學生(含輔系、雙修生) 且 限學士班三年級以上,本校修課人數上限：4人;限申請通過者選修。申請辦法詳見課程大綱。本課程為全學年課程，上、;;
68643;日文系;JpnL4034;10;專題討論上;;1.0;107 41501;全年;選修;;;;4;限本系所學生(含輔系、雙修生) 且 限學士班三年級以上,本校修課人數上限：4人;限申請通過者選修。申請辦法詳見課程大綱。本課程為全學年課程，上、;;
70863;;JpnL4029;01;日文三上;;3.0;107 42531;全年;選修;賴建樺;2;二3,4,5(普405);35;本課有先修科目規定,限外系（所）學生,本校修課人數上限：35人,外系人數限制：35人;日籍或以日語為母語之學生、日語檢定一、二級通過者及已取得學分者請勿選修。限非日文系學生修習。;;
42195;;JpnL4029;02;日文三上;;3.0;107 42531;全年;選修;張鈞竹;2;五3,4,5(共104);35;本課有先修科目規定,限外系（所）學生,本校修課人數上限：35人,外系人數限制：35人;日籍或以日語為母語之學生、日語檢定一、二級通過者及已取得學分者請勿選修。限非日文系學生修習。;;
57549;;JpnL4029;03;日文三上;;3.0;107 42531;全年;選修;詹兆雯;2;三2,3,4(共204);35;本課有先修科目規定,限外系（所）學生,本校修課人數上限：35人,外系人數限制：35人;日籍或以日語為母語之學生、日語檢定一、二級通過者及已取得學分者請勿選修。限非日文系學生修習。;;
14766;;JpnL4029;04;日文三上;;3.0;107 42531;全年;選修;黃意婷;2;三8,9,10(普205);35;本課有先修科目規定,限外系（所）學生,本校修課人數上限：35人,外系人數限制：35人;日籍或以日語為母語之學生、日語檢定一、二級通過者及已取得學分者請勿選修。限非日文系學生修習。;;
74679;;JpnL4029;05;日文三上;;3.0;107 42531;全年;選修;柯惠真;2;四3,4,5(共308);35;本課有先修科目規定,限外系（所）學生,本校修課人數上限：35人,外系人數限制：35人;日籍或以日語為母語之學生、日語檢定一、二級通過者及已取得學分者請勿選修。限非日文系學生修習。;;
02001;文學院;JpnL1001;01;日文上;;3.0;107 80011;全年;必修;林欣慧;2;二2,3,4(普404);35;限文學院學生,本校修課人數上限：35人;日籍或以日語為母語之學生請勿選修。限非日文系學生修習。已取得學分者請勿重複修習。;;
02002;理學院;JpnL1001;02;日文上;;3.0;107 80011;全年;必修;洪瑟君;2;一3,4,5(普505);35;限理學院學生,本校修課人數上限：35人;日籍或以日語為母語之學生請勿選修。限非日文系學生修習。已取得學分者請勿重複修習。;;
02003;社科院;JpnL1001;03;日文上;;3.0;107 80011;全年;必修;施姵伃;2;二5,6,7(共405);35;限社會科學院學生,本校修課人數上限：35人;日籍或以日語為母語之學生請勿選修。限非日文系學生修習。已取得學分者請勿重複修習。;;
02008;管理院;JpnL1001;04;日文上;;3.0;107 80011;全年;必修;洪淑娟;2;三2,3,4(共407);35;限管理學院學生,本校修課人數上限：35人;日籍或以日語為母語之學生請勿選修。限非日文系學生修習。已取得學分者請勿重複修習。;;
02005;電資院;JpnL1001;05;日文上;;3.0;107 80011;全年;必修;黃意婷;2;四8,9,10(共309);35;限工學院學生 或 限電資學院學生 或 限法律學院學生,本校修課人數上限：35人;日籍或以日語為母語之學生請勿選修。限非日文系學生修習。已取得學分者請勿重複修習。;;
02005;工學院;JpnL1001;05;日文上;;3.0;107 80011;全年;必修;黃意婷;2;四8,9,10(共309);35;限工學院學生 或 限電資學院學生 或 限法律學院學生,本校修課人數上限：35人;日籍或以日語為母語之學生請勿選修。限非日文系學生修習。已取得學分者請勿重複修習。;;
02005;法律院;JpnL1001;05;日文上;;3.0;107 80011;全年;必修;黃意婷;2;四8,9,10(共309);35;限工學院學生 或 限電資學院學生 或 限法律學院學生,本校修課人數上限：35人;日籍或以日語為母語之學生請勿選修。限非日文系學生修習。已取得學分者請勿重複修習。;;
02006;電資院;JpnL1001;06;日文上;;3.0;107 80011;全年;必修;黃佳鈴;2;四8,9,10(共311);35;限工學院學生 或 限電資學院學生 或 限法律學院學生,本校修課人數上限：35人;日籍或以日語為母語之學生請勿選修。限非日文系學生修習。已取得學分者請勿重複修習。;;
02006;工學院;JpnL1001;06;日文上;;3.0;107 80011;全年;必修;黃佳鈴;2;四8,9,10(共311);35;限工學院學生 或 限電資學院學生 或 限法律學院學生,本校修課人數上限：35人;日籍或以日語為母語之學生請勿選修。限非日文系學生修習。已取得學分者請勿重複修習。;;
02006;法律院;JpnL1001;06;日文上;;3.0;107 80011;全年;必修;黃佳鈴;2;四8,9,10(共311);35;限工學院學生 或 限電資學院學生 或 限法律學院學生,本校修課人數上限：35人;日籍或以日語為母語之學生請勿選修。限非日文系學生修習。已取得學分者請勿重複修習。;;
02007;生農院;JpnL1001;07;日文上;;3.0;107 80011;全年;必修;洪瑟君;2;二8,9,10(普302);35;限生農學院學生,本校修課人數上限：35人;日籍或以日語為母語之學生請勿選修。限非日文系學生修習。已取得學分者請勿重複修習。;;
02004;醫學院;JpnL1001;08;日文上;;3.0;107 80011;全年;必修;李芸蓁;2;二8,9,10(共202);35;限醫學院學生 或 限公衛學院學生 或 限電資學院學生,本校修課人數上限：35人;日籍或以日語為母語之學生請勿選修。限非日文系學生修習。已取得學分者請勿重複修習。;;
02004;電資院;JpnL1001;08;日文上;;3.0;107 80011;全年;必修;李芸蓁;2;二8,9,10(共202);35;限醫學院學生 或 限公衛學院學生 或 限電資學院學生,本校修課人數上限：35人;日籍或以日語為母語之學生請勿選修。限非日文系學生修習。已取得學分者請勿重複修習。;;
02004;公衛院;JpnL1001;08;日文上;;3.0;107 80011;全年;必修;李芸蓁;2;二8,9,10(共202);35;限醫學院學生 或 限公衛學院學生 或 限電資學院學生,本校修課人數上限：35人;日籍或以日語為母語之學生請勿選修。限非日文系學生修習。已取得學分者請勿重複修習。;;
02009;生科院;JpnL1001;09;日文上;;3.0;107 80011;全年;必修;江佩璇;2;三2,3,4(共403);35;限生命科學院學生,本校修課人數上限：35人;日籍或以日語為母語之學生請勿選修。限非日文系學生修習。已取得學分者請勿重複修習。;;
58476;戲劇系;Thea1012;;服務學習一;;0.0;109 00110;半年;必帶;劉達倫;3;三6(請洽系所辦);25;限本系所學生(含輔系、雙修生) 且 限學號單號,本校修課人數上限：25人;服務學習一限修本系課程。首次上課於佈景工廠前集合，請勿遲到。;;
60300;戲劇系;Thea2018;;服務學習二;;0.0;109 00220;半年;必修;呂柏伸;2;;15;本校修課人數上限：15人;「服務學習二」開放選修社團或行政單位開設之課程。上課方式開學後公佈，請留意公告。;;
34310;戲劇系;Thea1013;;戲劇導論;;3.0;109 10010;半年;必帶;呂柏伸;2;五3,4,5(總一館108);50(含開放臺大系統人數:4);限本系所學生(含輔系、雙修生),本校修課人數上限：46人;本課程中文授課,使用英文教科書。本系學生優先。須經教師同意。;;
29627;戲劇系;Thea1003;01;表演一上;;2.0;109 10701;全年;必帶;朱靜美;2;二8,9(總一館114);20;限學號單號 且 限本系所學生(含輔系、雙修生),本校修課人數上限：20人;下學期初選不預帶外系生，需重新經過教師同意。;;
16301;戲劇系;Thea1003;02;表演一上;;2.0;109 10701;全年;必帶;朱靜美;2;二6,7(總一館114);20;限學號雙號 且 限本系所學生(含輔系、雙修生),本校修課人數上限：20人;下學期初選不預帶外系生，需重新經過教師同意。;;
76055;戲劇系;Thea1005;01;排演一上;;1.0;109 10711;全年;必帶;姚坤君;2;一6,7(總一館106);20;限學號單號 且 限本系所學生(含輔系、雙修生),本校修課人數上限：20人;或經任課教師同意。本課程不收輔系生。;;
18715;戲劇系;Thea1005;02;排演一上;;1.0;109 10711;全年;必帶;姚坤君;2;一8,9(總一館106);20;限學號雙號 且 限本系所學生(含輔系、雙修生),本校修課人數上限：20人;或經任課教師同意。本課程不收輔系生。;;
33165;戲劇系;Thea1007;01;舞臺技術一;;2.0;109 10800;半年;必帶;劉達倫;2;一8,9,10(總一館108);20;限學號單號 且 限本系所學生(含輔系、雙修生),本校修課人數上限：20人;或於102布景工廠上課，請注意課上公告。外系選修經教師同意。;;
63096;戲劇系;Thea1007;02;舞臺技術一;;2.0;109 10800;半年;必帶;陳志峰;2;二8,9,10(總一館108);20;限學號雙號 且 限本系所學生(含輔系、雙修生),本校修課人數上限：20人;或於102布景工廠上課，請注意課上公告。外系選修經教師同意。;;
30558;藝術設計學程;Thea1104;;戲曲後花園;;2.0;109 12100;半年;選修;鍾幸玲;2;三8,9(新203);80;本校修課人數上限：80人;第一週停課，第二週未到請退選。屬藝術設計學程人文藝術類課程。兼通識A1*。;;
