流水號;授課對象;課號;班次;課程名稱查看課程大綱，請點選課程名稱;簡介影片;學分;課程識別碼;全/半年;必/選修;授課教師;加選方式;時間教室;總人數;選課限制條件;備註;課程網頁;本學期我預計要選的課程
61008;哲學所;Phl7552;;黑格爾邏輯學的存有學說下;;3.0;124 M7742;全年;選修;楊植勝;3;五8,9,10(哲研討室三);15;本校修課人數上限：15人;本課程中文授課,使用英文教科書。C斷代。A領域。;;
28863;哲學所;Phl7509;;哲學與修辭學：古希臘的反省;;3.0;124 M7780;半年;選修;鄭義愷;3;三7,8,9(哲研討室三);15(含開放臺大系統人數:4);本校修課人數上限：11人;本課程中文授課,使用英文教科書。A斷代。A領域。;;
71311;哲學所;Phl7553;;康德的歷史哲學;;3.0;124EM7790;半年;選修;文哲;3;一3,4,5(哲研討室一);20;本校修課人數上限：20人;本課程以英語授課。C斷代。A領域。本課程英文化程度說明;;
74196;哲學所;Phl7554;;費雪的自由意志形上學;;3.0;124EM7800;半年;選修;文哲;3;四A,B,C(哲研討室二);15(含開放臺大系統人數:4);本校修課人數上限：11人;本課程以英語授課。B領域。本課程英文化程度說明;;
39374;人類所;Anth8999;;博士論文;;0.0;125 D0010;半年;必修;;1;;300;本校修課人數上限：300人;;;
28226;人類所;Anth7999;;碩士論文;;0.0;125 M0010;半年;必修;;1;;300;本校修課人數上限：300人;;;
24046;人類所;Anth7003;;論文研究計畫進階討論;;2.0;125 M0040;半年;必修;陳瑪玲;2;三8,9(水源人302);10;本校修課人數上限：10人;本課程中文授課,使用英文教科書。本課程為碩士班1年級同學修習（106學年度入學同學優先）。;;
43145;人類所;Anth7004;01;資料選讀;;2.0;125 M1000;半年;必修;童元昭;2;一A,B(請洽系所辦);1;本校修課人數上限：1人;修習本課需經授課老師同意。;;
34055;人類所;Anth7004;02;資料選讀;;2.0;125 M1000;半年;必修;陳有貝;2;二A,B(請洽系所辦);1;本校修課人數上限：1人;修習本課需經授課老師同意。;;
84996;人類所;Anth7004;03;資料選讀;;2.0;125 M1000;半年;必修;呂欣怡;2;四A,B(請洽系所辦);1;本校修課人數上限：1人;;;
34830;人類所;Anth7004;04;資料選讀;;2.0;125 M1000;半年;必修;高德;2;三A,B(請洽系所辦);1;本校修課人數上限：1人;;;
19532;人類所;Anth7002;;考古學基礎理論;;3.0;125 M2640;半年;必修;江芝華;2;四3,4,5(水源人308);10;本校修課人數上限：10人;本課程中文授課,使用英文教科書。核心課程。;;
86292;人類所;Anth7122;;人類學的本體論研究;;3.0;125 M3210;半年;選修;顏學誠;;五2,3,4(請洽系所辦);10;本校修課人數上限：10人;;;
86292;人類所;Anth7122;;人類學的本體論研究;;3.0;125 M3210;半年;選修;顏學誠;;五2,3,4(請洽系所辦);10;本校修課人數上限：10人;;;
35437;人類所;Anth7124;;經濟人類學當代議題;;3.0;125 M3230;半年;選修;張正衡;2;二7,8,9(水源人308);10;本校修課人數上限：10人;本課程中文授課,使用英文教科書。;;
35437;人類所;Anth7124;;經濟人類學當代議題;;3.0;125 M3230;半年;選修;張正衡;2;二7,8,9(水源人308);10;本校修課人數上限：10人;本課程中文授課,使用英文教科書。;;
53896;人類所;Anth7125;;從人類學看創意產業;;3.0;125 M3240;半年;選修;司黛蕊;2;四7,8,9(水源人308);10;本校修課人數上限：10人;本課程中文授課,使用英文教科書。文化人類學次領域課程。;;
53896;人類所;Anth7125;;從人類學看創意產業;;3.0;125 M3240;半年;選修;司黛蕊;2;四7,8,9(水源人308);10;本校修課人數上限：10人;本課程中文授課,使用英文教科書。文化人類學次領域課程。;;
53896;戲劇所;Anth7125;;從人類學看創意產業;;3.0;125 M3240;半年;選修;司黛蕊;2;四7,8,9(水源人308);10;本校修課人數上限：10人;本課程中文授課,使用英文教科書。文化人類學次領域課程。;;
27550;人類所;Anth5020;;空間分析;;3.0;125 U2000;半年;選修;陳瑪玲;2;二7,8,9(水源人201);25;本校修課人數上限：25人;修過考古田野、考古學史與相關課程為優先。;;
27550;人類系;Anth5020;;空間分析;;3.0;125 U2000;半年;選修;陳瑪玲;2;二7,8,9(水源人201);25;本校修課人數上限：25人;修過考古田野、考古學史與相關課程為優先。;;
20259;人類所;Anth5073;;文化資產保存的理論與實踐;;3.0;125 U2680;半年;選修;陳東和;2;四7,8,9(水源人105);40;本校修課人數上限：40人;;;
20259;人類系;Anth5073;;文化資產保存的理論與實踐;;3.0;125 U2680;半年;選修;陳東和;2;四7,8,9(水源人105);40;本校修課人數上限：40人;;;
11233;人類系;Anth5098;;世界原住民專題討論;;3.0;125 U2920;半年;選修;羅素玫;2;四7,8,9(水源人302);10;本校修課人數上限：10人;;;
11233;人類所;Anth5098;;世界原住民專題討論;;3.0;125 U2920;半年;選修;羅素玫;2;四7,8,9(水源人302);10;本校修課人數上限：10人;;;
87756;臺灣研究學程;Anth5100;;臺灣社會文化史研究;;3.0;125 U2940;半年;選修;陳其南;2;四7,8,9(共302);39(含開放臺大系統人數:2);本校修課人數上限：37人;臺灣歷史領域、臺灣文化領域課程;;
87756;人類所;Anth5100;;臺灣社會文化史研究;;3.0;125 U2940;半年;選修;陳其南;2;四7,8,9(共302);39(含開放臺大系統人數:2);本校修課人數上限：37人;;;
87756;人類系;Anth5100;;臺灣社會文化史研究;;3.0;125 U2940;半年;選修;陳其南;2;四7,8,9(共302);39(含開放臺大系統人數:2);本校修課人數上限：37人;;;
32364;人類系;Anth5120;;世界考古大發現;;3.0;125EU3050;半年;選修;高德;2;二3,4,5(水源人105);40;本校修課人數上限：40人;本課程以英語授課。本課程英文化程度說明;;
32364;人類所;Anth5120;;世界考古大發現;;3.0;125EU3050;半年;選修;高德;2;二3,4,5(水源人105);40;本校修課人數上限：40人;本課程以英語授課。本課程英文化程度說明;;
32364;經典人文學程;Anth5120;;世界考古大發現;;3.0;125EU3050;半年;選修;高德;2;二3,4,5(水源人105);40;本校修課人數上限：40人;本課程以英語授課。領域：語言與文化。本課程英文化程度說明;;
60615;人類系;Anth5116;;地理資訊系統與考古學;;3.0;125 U3100;半年;選修;吳牧錞;2;一2,3,4(水源人105);40;本校修課人數上限：40人;;;
60615;人類所;Anth5116;;地理資訊系統與考古學;;3.0;125 U3100;半年;選修;吳牧錞;2;一2,3,4(水源人105);40;本校修課人數上限：40人;;;
74569;人類系;Anth5123;;考古學知識的展示設計與實踐;;3.0;125 U3160;半年;選修;陳瑪玲;2;二3,4,5(水源人201);25;本校修課人數上限：25人;修過考古田野、考古學史與相關課程為優先。;;
74569;人類所;Anth5123;;考古學知識的展示設計與實踐;;3.0;125 U3160;半年;選修;陳瑪玲;2;二3,4,5(水源人201);25;本校修課人數上限：25人;修過考古田野、考古學史與相關課程為優先。;;
56085;人類所;Anth5124;;能源與氣候變遷人類學;;3.0;125 U3170;半年;選修;呂欣怡;2;四2,3,4(水源人201);25;本校修課人數上限：25人;本課程中文授課,使用英文教科書。;;
56085;人類系;Anth5124;;能源與氣候變遷人類學;;3.0;125 U3170;半年;選修;呂欣怡;2;四2,3,4(水源人201);25;本校修課人數上限：25人;本課程中文授課,使用英文教科書。;;
58542;人類系;Anth5126;;社會科學的解構與再建構;;3.0;125 U3180;半年;選修;黃應貴;2;一7,8,9(新403);50;本校修課人數上限：50人;本課程中文授課,使用英文教科書。;;
58542;人類所;Anth5126;;社會科學的解構與再建構;;3.0;125 U3180;半年;選修;黃應貴;2;一7,8,9(新403);50;本校修課人數上限：50人;本課程中文授課,使用英文教科書。;;
95004;人類所;Anth5127;;人類演化史;;3.0;125 U3190;半年;選修;厲以壯;2;五8,9,10(水源人105);30;限學士班三年級以上,本校修課人數上限：30人;;;
62783;圖資所;LIS8999;01;博士論文;;0.0;126 D0010;半年;必修;陳雪華;2;;10;本校修課人數上限：10人;請參考選課注意事項。;;
11500;圖資所;LIS8999;02;博士論文;;0.0;126 D0010;半年;必修;黃慕萱;2;;10;本校修課人數上限：10人;請參考選課注意事項。;;
56043;圖資所;LIS8999;03;博士論文;;0.0;126 D0010;半年;必修;;2;;1;本校修課人數上限：1人;初選不開放。請參考選課注意事項。;;
44081;圖資所;LIS8999;04;博士論文;;0.0;126 D0010;半年;必修;林珊如;2;;10;本校修課人數上限：10人;請參考選課注意事項。;;
42011;圖資所;LIS8999;05;博士論文;;0.0;126 D0010;半年;必修;陳光華;2;;1;本校修課人數上限：1人;請參考選課注意事項。;;
84516;圖資所;LIS8999;06;博士論文;;0.0;126 D0010;半年;必修;唐牧群;2;;10;本校修課人數上限：10人;請參考選課注意事項。;;
78660;圖資所;LIS8999;07;博士論文;;0.0;126 D0010;半年;必修;謝寶煖;2;;10;本校修課人數上限：10人;請參考選課注意事項。與陳雪華合授;;
22864;圖資所;LIS8999;08;博士論文;;0.0;126 D0010;半年;必修;;2;;1;本校修課人數上限：1人;初選不開放。請參考選課注意事項。;;
89932;圖資所;LIS8999;09;博士論文;;0.0;126 D0010;半年;必修;;2;;1;本校修課人數上限：1人;初選不開放。請參考選課注意事項。;;
22938;圖資所;LIS8999;10;博士論文;;0.0;126 D0010;半年;必修;;2;;1;本校修課人數上限：1人;初選不開放。請參考選課注意事項。;;
51384;圖資所;LIS8999;11;博士論文;;0.0;126 D0010;半年;必修;;2;;1;本校修課人數上限：1人;初選不開放。請參考選課注意事項。;;
66451;圖資所;LIS8999;12;博士論文;;0.0;126 D0010;半年;必修;;2;;1;本校修課人數上限：1人;初選不開放。請參考選課注意事項。;;
68984;圖資所;LIS8999;13;博士論文;;0.0;126 D0010;半年;必修;;2;;1;本校修課人數上限：1人;初選不開放。請參考選課注意事項。;;
23720;圖資所;LIS8999;14;博士論文;;0.0;126 D0010;半年;必修;;2;;1;本校修課人數上限：1人;初選不開放。請參考選課注意事項。;;
15492;圖資所;LIS8004;01;個別研究;;2.0;126 D0090;半年;選修;;;;1;限博士班,本校修課人數上限：1人;徵求專任教師同意並至系辦填寫個別研究申請書後始可加選（請參考選課;;
15792;圖資所;LIS8004;02;個別研究;;2.0;126 D0090;半年;選修;;;;1;限博士班,本校修課人數上限：1人;徵求專任教師同意並至系辦填寫個別研究申請書後始可加選（請參考選課;;
11716;圖資所;LIS8004;03;個別研究;;2.0;126 D0090;半年;選修;;;;1;限博士班,本校修課人數上限：1人;徵求專任教師同意並至系辦填寫個別研究申請書後始可加選（請參考選課;;
12527;圖資所;LIS8004;04;個別研究;;2.0;126 D0090;半年;選修;;;;1;限博士班,本校修課人數上限：1人;徵求專任教師同意並至系辦填寫個別研究申請書後始可加選（請參考選課;;
35144;圖資所;LIS8004;05;個別研究;;2.0;126 D0090;半年;選修;;;;1;限博士班,本校修課人數上限：1人;徵求專任教師同意並至系辦填寫個別研究申請書後始可加選（請參考選課;;
81973;圖資所;LIS8004;06;個別研究;;2.0;126 D0090;半年;選修;唐牧群;2;;1;限博士班,本校修課人數上限：1人;初選不開放。徵求專任教師同意並至系辦填寫個別研究申請書後始可加選（請參考選課注意事項）。;;
18426;圖資所;LIS8004;07;個別研究;;2.0;126 D0090;半年;選修;;;;1;限博士班,本校修課人數上限：1人;徵求專任教師同意並至系辦填寫個別研究申請書後始可加選（請參考選課;;
39246;圖資所;LIS8004;08;個別研究;;2.0;126 D0090;半年;選修;;;;1;限博士班,本校修課人數上限：1人;徵求專任教師同意並至系辦填寫個別研究申請書後始可加選（請參考選課;;
16164;圖資所;LIS8004;09;個別研究;;2.0;126 D0090;半年;選修;;;;1;限博士班,本校修課人數上限：1人;徵求專任教師同意並至系辦填寫個別研究申請書後始可加選（請參考選課;;
30662;圖資所;LIS8004;10;個別研究;;2.0;126 D0090;半年;選修;;;;1;限博士班,本校修課人數上限：1人;徵求專任教師同意並至系辦填寫個別研究申請書後始可加選（請參考選課;;
16267;圖資所;LIS8004;11;個別研究;;2.0;126 D0090;半年;選修;;;;1;限博士班,本校修課人數上限：1人;徵求專任教師同意並至系辦填寫個別研究申請書後始可加選（請參考選課;;
11386;圖資所;LIS8004;12;個別研究;;2.0;126 D0090;半年;選修;;;;1;限博士班,本校修課人數上限：1人;徵求專任教師同意並至系辦填寫個別研究申請書後始可加選（請參考選課;;
40980;圖資所;LIS8004;13;個別研究;;2.0;126 D0090;半年;選修;;;;1;限博士班,本校修課人數上限：1人;徵求專任教師同意並至系辦填寫個別研究申請書後始可加選（請參考選課;;
33906;圖資所;LIS8004;14;個別研究;;2.0;126 D0090;半年;選修;;;;1;限博士班,本校修課人數上限：1人;徵求專任教師同意並至系辦填寫個別研究申請書後始可加選（請參考選課;;
25386;圖資所;LIS8004;15;個別研究;;2.0;126 D0090;半年;選修;;;;1;限博士班,本校修課人數上限：1人;徵求專任教師同意並至系辦填寫個別研究申請書後始可加選（請參考選課;;
33683;圖資所;LIS8006;01;個別研究二;;2.0;126 D0110;半年;選修;;;;1;限博士班,本校修課人數上限：1人;徵求專任教師同意並至系辦填寫個別研究申請書後始可加選（請參考選課;;
43007;圖資所;LIS8006;02;個別研究二;;2.0;126 D0110;半年;選修;;;;1;限博士班,本校修課人數上限：1人;徵求專任教師同意並至系辦填寫個別研究申請書後始可加選（請參考選課;;
38583;圖資所;LIS8006;03;個別研究二;;2.0;126 D0110;半年;選修;;;;1;限博士班,本校修課人數上限：1人;徵求專任教師同意並至系辦填寫個別研究申請書後始可加選（請參考選課;;
72552;圖資所;LIS8006;04;個別研究二;;2.0;126 D0110;半年;選修;陳光華;2;;1;限博士班,本校修課人數上限：1人;初選不開放。徵求專任教師同意並至系辦填寫個別研究申請書後始可加選（請參考選課注意事項）。;;
12436;圖資所;LIS8006;05;個別研究二;;2.0;126 D0110;半年;選修;;;;1;限博士班,本校修課人數上限：1人;徵求專任教師同意並至系辦填寫個別研究申請書後始可加選（請參考選課;;
50001;圖資所;LIS8006;06;個別研究二;;2.0;126 D0110;半年;選修;;;;1;限博士班,本校修課人數上限：1人;徵求專任教師同意並至系辦填寫個別研究申請書後始可加選（請參考選課;;
31000;圖資所;LIS8006;07;個別研究二;;2.0;126 D0110;半年;選修;;;;1;限博士班,本校修課人數上限：1人;徵求專任教師同意並至系辦填寫個別研究申請書後始可加選（請參考選課;;
54162;圖資所;LIS8006;08;個別研究二;;2.0;126 D0110;半年;選修;;;;1;限博士班,本校修課人數上限：1人;徵求專任教師同意並至系辦填寫個別研究申請書後始可加選（請參考選課;;
66225;圖資所;LIS8006;09;個別研究二;;2.0;126 D0110;半年;選修;;;;1;限博士班,本校修課人數上限：1人;徵求專任教師同意並至系辦填寫個別研究申請書後始可加選（請參考選課;;
84729;圖資所;LIS8006;10;個別研究二;;2.0;126 D0110;半年;選修;;;;1;限博士班,本校修課人數上限：1人;徵求專任教師同意並至系辦填寫個別研究申請書後始可加選（請參考選課;;
42832;圖資所;LIS8006;11;個別研究二;;2.0;126 D0110;半年;選修;;;;1;限博士班,本校修課人數上限：1人;徵求專任教師同意並至系辦填寫個別研究申請書後始可加選（請參考選課;;
27896;圖資所;LIS8006;12;個別研究二;;2.0;126 D0110;半年;選修;;;;1;限博士班,本校修課人數上限：1人;徵求專任教師同意並至系辦填寫個別研究申請書後始可加選（請參考選課;;
85231;圖資所;LIS8006;13;個別研究二;;2.0;126 D0110;半年;選修;;;;1;限博士班,本校修課人數上限：1人;徵求專任教師同意並至系辦填寫個別研究申請書後始可加選（請參考選課;;
78727;圖資所;LIS8006;14;個別研究二;;2.0;126 D0110;半年;選修;;;;1;限博士班,本校修課人數上限：1人;徵求專任教師同意並至系辦填寫個別研究申請書後始可加選（請參考選課;;
23558;圖資所;LIS8006;15;個別研究二;;2.0;126 D0110;半年;選修;;;;1;限博士班,本校修課人數上限：1人;徵求專任教師同意並至系辦填寫個別研究申請書後始可加選（請參考選課;;
40030;圖資所;LIS8015;;資訊行為理論研討;;3.0;126 D0560;半年;選修;林珊如;;三6,7,8(請洽系所辦);8;限博士班,本校修課人數上限：8人;;;
60573;圖資所;LIS8022;;資訊計量學;;3.0;126 D0910;半年;選修;黃慕萱;2;一6,7,8(圖資研討三);8;本校修課人數上限：8人;;;
87441;圖資所;LIS8023;;領導與圖書館管理專題研究;;3.0;126 D1010;半年;選修;;;一A,B,C(圖資會議室);15;本校修課人數上限：15人;;;
44180;圖資所;LIS7999;01;碩士論文;;0.0;126 M0010;半年;必修;陳雪華;2;;10;本校修課人數上限：10人;請參考選課注意事項。;;
41918;圖資所;LIS7999;02;碩士論文;;0.0;126 M0010;半年;必修;黃慕萱;2;;10;本校修課人數上限：10人;請參考選課注意事項。;;
34806;圖資所;LIS7999;03;碩士論文;;0.0;126 M0010;半年;必修;林珊如;2;;10;本校修課人數上限：10人;請參考選課注意事項。;;
33037;圖資所;LIS7999;04;碩士論文;;0.0;126 M0010;半年;必修;陳光華;2;;10;本校修課人數上限：10人;請參考選課注意事項。;;
40233;圖資所;LIS7999;05;碩士論文;;0.0;126 M0010;半年;必修;陳書梅;2;;10;本校修課人數上限：10人;請參考選課注意事項。;;
78006;圖資所;LIS7999;06;碩士論文;;0.0;126 M0010;半年;必修;唐牧群;2;;10;本校修課人數上限：10人;請參考選課注意事項。;;
31118;圖資所;LIS7999;07;碩士論文;;0.0;126 M0010;半年;必修;謝寶煖;2;;10;本校修課人數上限：10人;請參考選課注意事項。;;
22707;圖資所;LIS7999;08;碩士論文;;0.0;126 M0010;半年;必修;;2;;1;本校修課人數上限：1人;初選不開放。請參考選課注意事項。;;
53331;圖資所;LIS7999;09;碩士論文;;0.0;126 M0010;半年;必修;林奇秀;2;;10;本校修課人數上限：10人;請參考選課注意事項。;;
58939;圖資所;LIS7999;10;碩士論文;;0.0;126 M0010;半年;必修;藍文欽;2;;10;本校修課人數上限：10人;請參考選課注意事項。;;
70106;圖資所;LIS7999;11;碩士論文;;0.0;126 M0010;半年;必修;林維真;2;;10;本校修課人數上限：10人;請參考選課注意事項。;;
18151;圖資所;LIS7999;12;碩士論文;;0.0;126 M0010;半年;必修;楊東謀;2;;10;本校修課人數上限：10人;請參考選課注意事項。;;
53866;圖資所;LIS7999;13;碩士論文;;0.0;126 M0010;半年;必修;張郁蔚;2;;10;本校修課人數上限：10人;請參考選課注意事項。;;
26614;圖資所;LIS7999;14;碩士論文;;0.0;126 M0010;半年;必修;蔡天怡;2;;10;本校修課人數上限：10人;請參考選課注意事項。;;
54856;圖資所;LIS7999;15;碩士論文;;0.0;126 M0010;半年;必修;;2;;10;本校修課人數上限：10人;初選不開放。請參考選課注意事項。;;
84610;圖資所;LIS7020;;中文資訊處理專題;;3.0;126 M0420;半年;選修;陳光華;3;三2,3,4(圖資研討二);8(含開放臺大系統人數:2);本校修課人數上限：6人;;;
84610;圖資所;LIS7020;;中文資訊處理專題;;3.0;126 M0420;半年;選修;陳光華;3;三2,3,4(圖資研討二);8(含開放臺大系統人數:2);本校修課人數上限：6人;;;
83542;圖資所;LIS7011;01;專題研究一;;1.0;126 M0550;半年;選修;;;;1;限碩士班以上 或 限碩士在職專班生,本校修課人數上限：1人;徵求專任教師同意並至系辦填寫專題研究申請書後始可加選（請參考選課;;
38219;圖資所;LIS7011;02;專題研究一;;1.0;126 M0550;半年;選修;;;;1;限碩士班以上 或 限碩士在職專班生,本校修課人數上限：1人;徵求專任教師同意並至系辦填寫專題研究申請書後始可加選（請參考選課;;
40613;圖資所;LIS7011;03;專題研究一;;1.0;126 M0550;半年;選修;;;;1;限碩士班以上 或 限碩士在職專班生,本校修課人數上限：1人;徵求專任教師同意並至系辦填寫專題研究申請書後始可加選（請參考選課;;
22256;圖資所;LIS7011;04;專題研究一;;1.0;126 M0550;半年;選修;;;;1;限碩士班以上 或 限碩士在職專班生,本校修課人數上限：1人;徵求專任教師同意並至系辦填寫專題研究申請書後始可加選（請參考選課;;
18261;圖資所;LIS7011;05;專題研究一;;1.0;126 M0550;半年;選修;陳書梅;2;;1;限碩士班以上 或 限碩士在職專班生,本校修課人數上限：1人;初選不開放。徵求專任教師同意並至系辦填寫專題研究申請書後始可加選（請參考選課注意事項）。;;
15278;圖資所;LIS7011;06;專題研究一;;1.0;126 M0550;半年;選修;;;;1;限碩士班以上 或 限碩士在職專班生,本校修課人數上限：1人;徵求專任教師同意並至系辦填寫專題研究申請書後始可加選（請參考選課;;
14268;圖資所;LIS7011;07;專題研究一;;1.0;126 M0550;半年;選修;;;;1;限碩士班以上 或 限碩士在職專班生,本校修課人數上限：1人;徵求專任教師同意並至系辦填寫專題研究申請書後始可加選（請參考選課;;
60759;圖資所;LIS7011;08;專題研究一;;1.0;126 M0550;半年;選修;;;;1;限碩士班以上 或 限碩士在職專班生,本校修課人數上限：1人;徵求專任教師同意並至系辦填寫專題研究申請書後始可加選（請參考選課;;
25364;圖資所;LIS7011;09;專題研究一;;1.0;126 M0550;半年;選修;;;;1;限碩士班以上 或 限碩士在職專班生,本校修課人數上限：1人;徵求專任教師同意並至系辦填寫專題研究申請書後始可加選（請參考選課;;
38381;圖資所;LIS7011;10;專題研究一;;1.0;126 M0550;半年;選修;;;;1;限碩士班以上 或 限碩士在職專班生,本校修課人數上限：1人;徵求專任教師同意並至系辦填寫專題研究申請書後始可加選（請參考選課;;
25345;圖資所;LIS7011;11;專題研究一;;1.0;126 M0550;半年;選修;;;;1;限碩士班以上 或 限碩士在職專班生,本校修課人數上限：1人;徵求專任教師同意並至系辦填寫專題研究申請書後始可加選（請參考選課;;
81872;圖資所;LIS7011;12;專題研究一;;1.0;126 M0550;半年;選修;蔡天怡;2;;1;限碩士班以上 或 限碩士在職專班生,本校修課人數上限：1人;初選不開放。徵求專任教師同意並至系辦填寫專題研究申請書後始可加選（請參考選課注意事項）。;;
41511;圖資所;LIS7011;13;專題研究一;;1.0;126 M0550;半年;選修;鄭瑋;2;;1;限碩士班以上 或 限碩士在職專班生,本校修課人數上限：1人;初選不開放。徵求專任教師同意並至系辦填寫專題研究申請書後始可加選（請參考選課注意事項）。;;
89069;圖資所;LIS7011;14;專題研究一;;1.0;126 M0550;半年;選修;;;;1;限碩士班以上 或 限碩士在職專班生,本校修課人數上限：1人;徵求專任教師同意並至系辦填寫專題研究申請書後始可加選（請參考選課;;
66408;圖資所;LIS7011;15;專題研究一;;1.0;126 M0550;半年;選修;;;;1;限碩士班以上 或 限碩士在職專班生,本校修課人數上限：1人;徵求專任教師同意並至系辦填寫專題研究申請書後始可加選（請參考選課;;
68652;圖資所;LIS7012;01;專題研究二;;1.0;126 M0560;半年;選修;;;;1;限碩士班以上,本校修課人數上限：1人;徵求專任教師同意並至系辦填寫專題研究申請書後始可加選（請參考選課;;
12229;圖資所;LIS7012;02;專題研究二;;1.0;126 M0560;半年;選修;;;;1;限碩士班以上,本校修課人數上限：1人;徵求專任教師同意並至系辦填寫專題研究申請書後始可加選（請參考選課;;
27877;圖資所;LIS7012;03;專題研究二;;1.0;126 M0560;半年;選修;;;;1;限碩士班以上,本校修課人數上限：1人;徵求專任教師同意並至系辦填寫專題研究申請書後始可加選（請參考選課;;
60833;圖資所;LIS7012;04;專題研究二;;1.0;126 M0560;半年;選修;;;;1;限碩士班以上,本校修課人數上限：1人;徵求專任教師同意並至系辦填寫專題研究申請書後始可加選（請參考選課;;
15577;圖資所;LIS7012;05;專題研究二;;1.0;126 M0560;半年;選修;;;;1;限碩士班以上,本校修課人數上限：1人;徵求專任教師同意並至系辦填寫專題研究申請書後始可加選（請參考選課;;
85109;圖資所;LIS7012;06;專題研究二;;1.0;126 M0560;半年;選修;;;;1;限碩士班以上,本校修課人數上限：1人;徵求專任教師同意並至系辦填寫專題研究申請書後始可加選（請參考選課;;
33303;圖資所;LIS7012;07;專題研究二;;1.0;126 M0560;半年;選修;;;;1;限碩士班以上,本校修課人數上限：1人;徵求專任教師同意並至系辦填寫專題研究申請書後始可加選（請參考選課;;
17157;圖資所;LIS7012;08;專題研究二;;1.0;126 M0560;半年;選修;;;;1;限碩士班以上,本校修課人數上限：1人;徵求專任教師同意並至系辦填寫專題研究申請書後始可加選（請參考選課;;
66500;圖資所;LIS7012;09;專題研究二;;1.0;126 M0560;半年;選修;;;;1;限碩士班以上,本校修課人數上限：1人;徵求專任教師同意並至系辦填寫專題研究申請書後始可加選（請參考選課;;
14033;圖資所;LIS7012;10;專題研究二;;1.0;126 M0560;半年;選修;;;;1;限碩士班以上,本校修課人數上限：1人;徵求專任教師同意並至系辦填寫專題研究申請書後始可加選（請參考選課;;
79711;圖資所;LIS7012;11;專題研究二;;1.0;126 M0560;半年;選修;;;;1;限碩士班以上,本校修課人數上限：1人;徵求專任教師同意並至系辦填寫專題研究申請書後始可加選（請參考選課;;
28136;圖資所;LIS7012;12;專題研究二;;1.0;126 M0560;半年;選修;;;;1;限碩士班以上,本校修課人數上限：1人;徵求專任教師同意並至系辦填寫專題研究申請書後始可加選（請參考選課;;
67931;圖資所;LIS7012;13;專題研究二;;1.0;126 M0560;半年;選修;;;;1;限碩士班以上,本校修課人數上限：1人;徵求專任教師同意並至系辦填寫專題研究申請書後始可加選（請參考選課;;
15766;圖資所;LIS7012;14;專題研究二;;1.0;126 M0560;半年;選修;;;;1;限碩士班以上,本校修課人數上限：1人;徵求專任教師同意並至系辦填寫專題研究申請書後始可加選（請參考選課;;
45252;圖資所;LIS7012;15;專題研究二;;1.0;126 M0560;半年;選修;;;;1;限碩士班以上,本校修課人數上限：1人;徵求專任教師同意並至系辦填寫專題研究申請書後始可加選（請參考選課;;
55309;圖資所;LIS7013;;資訊組織研討;;3.0;126 M0570;半年;必修;藍文欽;2;二2,3,4(圖資編目室);35(含開放臺大系統人數:2);限碩士班以上 或 限博士班,本校修課人數上限：33人;;;
66235;圖資所;LIS7014;;研究方法;;3.0;126 M0580;半年;必修;林珊如;3;一6,7,8(圖資編目室);25;限碩士班以上 或 限博士班,本校修課人數上限：25人;;;
47077;圖資所;LIS7025;;資訊與科技管理專題;;3.0;126 M0690;半年;選修;楊東謀;2;一2,3,4(圖資研討二);8(含開放臺大系統人數:2);本校修課人數上限：6人;;;
77129;圖資所;LIS5019;;圖書館建築;;2.0;126 U0620;半年;選修;吳可久;2;五6,7(圖資視聽室);50(含開放臺大系統人數:6);限學士班二年級以上 或 限碩士班以上,本校修課人數上限：44人;U選課程，學士班與碩士班學生皆可修習。;;
77129;圖資系;LIS5019;;圖書館建築;;2.0;126 U0620;半年;選修;吳可久;2;五6,7(圖資視聽室);50(含開放臺大系統人數:6);限學士班二年級以上 或 限碩士班以上,本校修課人數上限：44人;U選課程，學士班與碩士班學生均可選修。;;
12686;圖資系;LIS5039;;管理心理學;;3.0;126 U1030;半年;選修;陳書梅;2;一6,7,8(圖資會議室);17(含開放臺大系統人數:4);本校修課人數上限：13人;U選課程，學士班與碩士班學生均可選修;;
12686;圖資所;LIS5039;;管理心理學;;3.0;126 U1030;半年;選修;陳書梅;2;一6,7,8(圖資會議室);17(含開放臺大系統人數:4);本校修課人數上限：13人;;;
43519;圖資所;LIS5058;;公共圖書館研討;;3.0;126 U1270;半年;選修;;;一2,3,4(圖資研討一);10;本校修課人數上限：10人;;;
95092;知識管理學程;LIS5061;;競爭情報;;3.0;126 U1300;半年;選修;謝寶煖;2;五8,9,10(圖資視聽室);35;本校修課人數上限：35人;U選課程，大學部與研究所學生均可修習。;;
95092;圖資所;LIS5061;;競爭情報;;3.0;126 U1300;半年;選修;謝寶煖;2;五8,9,10(圖資視聽室);35;本校修課人數上限：35人;U選課程，大學部與研究所學生均可修習。;;
95092;圖資系;LIS5061;;競爭情報;;3.0;126 U1300;半年;選修;謝寶煖;2;五8,9,10(圖資視聽室);35;本校修課人數上限：35人;U選課程，大學部與研究所學生均可修習。;;
71468;知識管理學程;LIS5070;;社會網絡分析專題;;2.0;126 U1390;半年;選修;唐牧群;2;三6,7(圖資資訊室);30(含開放臺大系統人數:4);本校修課人數上限：26人;KM學程管理領域選修課程。;;
