流水號;授課對象;課號;班次;課程名稱查看課程大綱，請點選課程名稱;簡介影片;學分;課程識別碼;全/半年;必/選修;授課教師;加選方式;時間教室;總人數;選課限制條件;備註;課程網頁;本學期我預計要選的課程
52519;外文系;FL3011;01;法文二上;;3;102 32121;全年;必修;阮綺霞;2;一8,9(外教203)四8,9(外教203);20;本課有先修科目規定,本校修課人數上限：20人,外系人數限制：10人;第二外語擇一修習兩年。第一、二週任何一堂課缺課者，視同放棄。修過法文一且由阮綺霞老師教授者優先。;;
62945;外文系;FL3011;02;法文二上;;3;102 32121;全年;必修;謝艾米;2;一6,7(外教103)四6,7(外教103);30;本課有先修科目規定,本校修課人數上限：30人,外系人數限制：15人;第二外語擇一修習兩年。;;
62945;歐洲暨歐盟學;FL3011;02;法文二上;;3;102 32121;全年;選修;謝艾米;2;一6,7(外教103)四6,7(外教103);30;本課有先修科目規定,本校修課人數上限：30人,外系人數限制：15人;【歐語課程】除課表所列班次外，修習同課名∕課號但不同班次之課程亦承認學分。;;
38409;;FL3011;03;法文二上;;3;102 32121;全年;選修;陳維玲;2;二1,2(共205)三3,4(共204);68(含開放臺大系統人數:12);本課有先修科目規定,本校修課人數上限：56人;;;
62925;政治系;FL3011;04;法文二上;;3;102 32121;全年;選修;葉麗儀;2;三3,4(共307)五3,4(共102);30;本課有先修科目規定,限社會科學院學生,本校修課人數上限：30人;參閱分班編組課程;;
62925;;FL3011;04;法文二上;;3;102 32121;全年;選修;葉麗儀;2;三3,4(共307)五3,4(共102);30;本課有先修科目規定,限社會科學院學生,本校修課人數上限：30人;;;
36554;;FL3011;05;法文二上;;3;102 32121;全年;選修;林湘漪;2;三3,4(外教202)五3,4(外教203);30;本課有先修科目規定,本校修課人數上限：30人;;;
72430;;FL3011;07;法文二上;;3;102 32121;全年;選修;歐德尼;2;二6,7(共309)四6,7(共105);46;本課有先修科目規定,本校修課人數上限：46人;;;
72359;外文系;FL3013;01;德文二上;;3;102 32221;全年;必修;漢駿緯;2;一8,9(新504)四8,9(新501);40;本課有先修科目規定,本校修課人數上限：40人,外系人數限制：20人;第二外語擇一修習兩年。;;
72359;歐洲暨歐盟學;FL3013;01;德文二上;;3;102 32221;全年;選修;漢駿緯;2;一8,9(新504)四8,9(新501);40;本課有先修科目規定,本校修課人數上限：40人,外系人數限制：20人;【歐語課程】除課表所列班次外，修習同課名∕課號但不同班次之課程亦承認學分。;;
72359;;FL3013;01;德文二上;;3;102 32221;全年;選修;漢駿緯;2;一8,9(新504)四8,9(新501);40;本課有先修科目規定,本校修課人數上限：40人,外系人數限制：20人;;;
76227;外文系;FL3013;02;德文二上;;3;102 32221;全年;選修;簡潔;2;一6,7(普202)四6,7(普202);40;本課有先修科目規定,本校修課人數上限：40人,外系人數限制：20人;;;
76227;外文系;FL3013;02;德文二上;;3;102 32221;全年;必修;簡潔;2;一6,7(普202)四6,7(普202);40;本課有先修科目規定,本校修課人數上限：40人,外系人數限制：20人;第二外語擇一修習兩年。;;
65869;;FL3013;03;德文二上;;3;102 32221;全年;選修;漢駿緯;2;一1,2(新502)四1,2(新302);40;本課有先修科目規定,本校修課人數上限：40人;;;
24253;;FL3013;04;德文二上;;3;102 32221;全年;選修;漢駿緯;2;一3,4(新502)四3,4(新403);40;本課有先修科目規定,本校修課人數上限：40人;;;
85873;政治系;FL3013;05;德文二上;;3;102 32221;全年;選修;拉貝明契;2;三3,4(文16)五3,4(共307);30;本課有先修科目規定,限社會科學院學生,本校修課人數上限：30人;參閱分班編組課程;;
85873;;FL3013;05;德文二上;;3;102 32221;全年;選修;拉貝明契;2;三3,4(文16)五3,4(共307);30;本課有先修科目規定,限社會科學院學生,本校修課人數上限：30人;;;
56648;;FL3013;06;德文二上;;3;102 32221;全年;選修;吳沃剛;2;一8,9(新204)四6,7(新403);30;本課有先修科目規定,本校修課人數上限：30人;;;
95116;;FL3015;01;西班牙文二上;;3;102 32321;全年;選修;鮑曉鷗;2;二3,4(共303)四3,4(共303);35;本課有先修科目規定,本校修課人數上限：35人;;;
35576;外文系;FL3015;02;西班牙文二上;;3;102 32321;全年;必修;張雯媛;2;一6,7(普304)四6,7(普505);40;本課有先修科目規定,本校修課人數上限：40人,外系人數限制：20人;;;
35576;歐洲暨歐盟學;FL3015;02;西班牙文二上;;3;102 32321;全年;選修;張雯媛;2;一6,7(普304)四6,7(普505);40;本課有先修科目規定,本校修課人數上限：40人,外系人數限制：20人;【歐語課程】除課表所列班次外，修習同課名∕課號但不同班次之課程亦承認學分。;;
35576;外文系;FL3015;02;西班牙文二上;;3;102 32321;全年;必修;張雯媛;2;一6,7(普304)四6,7(普505);40;本課有先修科目規定,本校修課人數上限：40人,外系人數限制：20人;第二外語擇一修習兩年。;;
83953;外文系;FL3015;03;西班牙文二上;;3;102 32321;全年;選修;張雯媛;2;一8,9(普304)四8,9(普505);40;本課有先修科目規定,本校修課人數上限：40人,外系人數限制：20人;;;
83953;外文系;FL3015;03;西班牙文二上;;3;102 32321;全年;必修;張雯媛;2;一8,9(普304)四8,9(普505);40;本課有先修科目規定,本校修課人數上限：40人,外系人數限制：20人;第二外語擇一修習兩年。;;
56010;;FL3015;04;西班牙文二上;;3;102 32321;全年;選修;鮑曉鷗;;二3,4(共303)四3,4(請洽系所辦);35;本校修課人數上限：35人;;;
17321;;FL3015;05;西班牙文二上;;3;102 32321;全年;選修;;;二6,7(共406)四6,7(請洽系所辦);35;本校修課人數上限：35人;;;
83504;;FL3015;06;西班牙文二上;;3;102 32321;全年;選修;馬里奧;2;二6,7(共205)四6,7(共103);30;本課有先修科目規定,本校修課人數上限：30人;;;
85279;;FL3015;07;西班牙文二上;;3;102 32321;全年;選修;杜孝捷;2;一8,9(共206)四8,9(共401);30;本課有先修科目規定,限社會科學院學生,本校修課人數上限：30人;;;
85279;政治系;FL3015;07;西班牙文二上;;3;102 32321;全年;選修;杜孝捷;2;一8,9(共206)四8,9(共401);30;本課有先修科目規定,限社會科學院學生,本校修課人數上限：30人;參閱分班編組課程;;
84510;;FL3209;01;西班牙語會話二;;1;102 32330;半年;選修;鮑曉鷗;;二8(共404);10;本校修課人數上限：10人;;;
21933;;FL3209;02;西班牙語會話二;;1;102 32330;半年;選修;馬里奧;;二5(共205);10;本校修課人數上限：10人,外系人數限制：10人;;;
13093;;FL3209;04;西班牙語會話二;;1;102 32330;半年;選修;鮑曉鷗;;四8(請洽系所辦);10;本校修課人數上限：10人;;;
25440;;FL3209;05;西班牙語會話二;;1;102 32330;半年;選修;馬里奧;;四5(請洽系所辦);10;本校修課人數上限：10人,外系人數限制：10人;;;
14644;外文系;FL3244;01;波蘭語會話二;;2;102 32340;半年;選修;羅  嫚;;二6,7(新401);15;本校修課人數上限：15人;;;
49437;外文系;FL3244;02;波蘭語會話二;;2;102 32340;半年;選修;羅  嫚;;五3,4(請洽系所辦);15;本校修課人數上限：15人;;;
49610;歐洲暨歐盟學;FL3017;;俄文二上;;3;102 32421;全年;選修;索奧加;2;一10,A(普204)四10,A(普204);40(含開放臺大系統人數:10);本課有先修科目規定,本校修課人數上限：30人;【歐語課程】。;;
49610;外文系;FL3017;;俄文二上;;3;102 32421;全年;必修;索奧加;2;一10,A(普204)四10,A(普204);40(含開放臺大系統人數:10);本課有先修科目規定,本校修課人數上限：30人;第二外語擇一修習兩年。;;
70902;外文系;FL3019;;拉丁文二上;;3;102E32621;全年;必修;林翰司;2;一10,A,B,C(外研一);20;本課有先修科目規定,本校修課人數上限：20人;本課程以英語授課。第二外語擇一修習兩年。本課程英文化程度說明;;
70902;歐洲暨歐盟學;FL3019;;拉丁文二上;;3;102E32621;全年;選修;林翰司;2;一10,A,B,C(外研一);20;本課有先修科目規定,本校修課人數上限：20人;本課程以英語授課。【歐語課程】。本課程英文化程度說明;;
14162;外文系;FL3021;;古希臘文二上;;3;102E32821;全年;必修;范吉歐;1;一8,9(外文會議室)四8,9(外文會議室);20(含開放臺大系統人數:4);本課有先修科目規定,本校修課人數上限：16人,外系人數限制：10人;本課程以英語授課。第二外語擇一必修兩年。本課程英文化程度說明;;
14162;歐洲暨歐盟學;FL3021;;古希臘文二上;;3;102E32821;全年;選修;范吉歐;1;一8,9(外文會議室)四8,9(外文會議室);20(含開放臺大系統人數:4);本課有先修科目規定,本校修課人數上限：16人,外系人數限制：10人;本課程以英語授課。【歐語課程】。本課程英文化程度說明;;
80013;歐洲暨歐盟學;FL3023;;義大利文二上;;3;102 32831;全年;選修;圖莉;2;三10,A,B,C(普305);35(含開放臺大系統人數:12);本課有先修科目規定,本校修課人數上限：23人;【歐語課程】。;;
80013;外文系;FL3023;;義大利文二上;;3;102 32831;全年;選修;圖莉;2;三10,A,B,C(普305);35(含開放臺大系統人數:12);本課有先修科目規定,本校修課人數上限：23人;;;
44646;歐洲暨歐盟學;FL3025;;葡萄牙文二上;;3;102 32841;全年;選修;林祖誠;2;二8,9(共301)四8,9(共405);30;本課有先修科目規定,本校修課人數上限：30人;【歐語課程】。;;
44646;外文系;FL3025;;葡萄牙文二上;;3;102 32841;全年;選修;林祖誠;2;二8,9(共301)四8,9(共405);30;本課有先修科目規定,本校修課人數上限：30人;;;
12708;外文系;FL3195;;荷蘭文二上;;3;102 32851;全年;選修;敖馨郁;2;一5,6(共303)三A,B(普204);30;本課有先修科目規定,本校修課人數上限：30人;;;
12708;歐洲暨歐盟學;FL3195;;荷蘭文二上;;3;102 32851;全年;選修;敖馨郁;2;一5,6(共303)三A,B(普204);30;本課有先修科目規定,本校修課人數上限：30人;【歐語課程】。;;
72567;外文系;FL3203;;波蘭文二上;;3;102 32871;全年;選修;陳音卉;2;三10,A,B,C(普302);30(含開放臺大系統人數:10);本課有先修科目規定,本校修課人數上限：20人;;;
72567;歐洲暨歐盟學;FL3203;;波蘭文二上;;3;102 32871;全年;選修;陳音卉;2;三10,A,B,C(普302);30(含開放臺大系統人數:10);本課有先修科目規定,本校修課人數上限：20人;【歐語課程】。;;
51321;外文系;FL3242;;文學理論：後結構主義及其後 (二);;3;102 34290;半年;必修;李鴻瓊;2;一8,9,10(共303);20;本校修課人數上限：20人;本課程中文授課,使用英文教科書。;;
49904;外文系;FL3243;;爵士紐約與搖擺倫敦年代之戲劇;;3;102 34360;半年;必修;王寶祥;1;五2,3,4(博雅312);30;限學士班三年級以上,本校修課人數上限：30人;第一節出席否則視同放棄。中英文雙語授課。;;
76966;外文系;FL3222;;兒童故事一;;2;102 34410;半年;必修;謝艾米;2;一3,4(博雅303);24;本校修課人數上限：24人;;;
10042;外文系;FL3240;;語言測驗概論;;3;102 35250;半年;選修;廖彥棻;3;一5,6,7(外教101);12;本校修課人數上限：12人;外文系(所)、語言所、英語文領域教育學程學生優先。首次上課未到者，視同放棄。中英文雙語授課。;;
30125;外文系;FL3241;;英語簡報：技巧與練習;;3;102E36520;半年;選修;黃恆綜;2;一7,8,9(外教105);14(含開放臺大系統人數:2);限學士班三年級以上,本校修課人數上限：12人;初選不開放。本課程以英語授課。第一堂課口試，加選需經授課教師同意。本課程英文化程度說明;;
68803;歐洲暨歐盟學;FL3229;;二十世紀愛爾蘭劇場;;2;102E39800;半年;選修;高維泓;3;四6,7(新201);20(含開放臺大系統人數:4);限學士班三年級以上,本校修課人數上限：16人;本課程以英語授課。【專業課程】：A、B方案。本課程英文化程度說明;;
68803;外文系;FL3229;;二十世紀愛爾蘭劇場;;2;102E39800;半年;必修;高維泓;3;四6,7(新201);20(含開放臺大系統人數:4);限學士班三年級以上,本校修課人數上限：16人;本課程以英語授課。本課程英文化程度說明;;
85831;歐洲暨歐盟學;FL3207;;俄國文學與社會;;2;102 39900;半年;選修;熊宗慧;2;五6,7(普202);30;本校修課人數上限：30人;【專業課程】：A、B方案。;;
85831;外文系;FL3207;;俄國文學與社會;;2;102 39900;半年;必修;熊宗慧;2;五6,7(普202);30;本校修課人數上限：30人;;;
55144;外文系;FL4082;;外語教學概論;;3;102 40930;半年;選修;楊乃冬;2;二2,3,4(外教206);20(含開放臺大系統人數:4);限學士班二年級以上,本校修課人數上限：16人;外文系、語言所及教育學程學生優先。中英雙語授課。第一、二週皆缺席且未經核准者，視同退選。;;
62700;歐洲暨歐盟學;FL4129;;法文三上;;3;102 42131;全年;選修;謝艾米;2;二3,4(外教202)五3,4(外教201);20;本課有先修科目規定,本校修課人數上限：20人;【歐語課程】。;;
62700;外文系;FL4129;;法文三上;;3;102 42131;全年;選修;謝艾米;2;二3,4(外教202)五3,4(外教201);20;本課有先修科目規定,本校修課人數上限：20人;;;
47954;外文系;FL4141;01;德文三上;;3;102 42231;全年;選修;林倩君;2;四8,9,10(新302);15;本課有先修科目規定,限學士班三年級以上,本校修課人數上限：15人;;;
47954;歐洲暨歐盟學;FL4141;01;德文三上;;3;102 42231;全年;選修;林倩君;2;四8,9,10(新302);15;本課有先修科目規定,限學士班三年級以上,本校修課人數上限：15人;【歐語課程】除課表所列班次外，修習同課名∕課號但不同班次之課程亦承認學分。;;
42812;外文系;FL4141;02;德文三上;;3;102 42231;全年;選修;簡潔;2;一8,9,10(外教202);20;本課有先修科目規定,本校修課人數上限：20人;;;
71780;外文系;FL4141;03;德文三上;;3;102 42231;全年;選修;吳沃剛;2;三3,4,5(新405);30;本課有先修科目規定,本校修課人數上限：30人;;;
61892;歐洲暨歐盟學;FL4143;01;西班牙文三上;;3;102 42331;全年;選修;白保羅;2;一5,6,7(新505);50(含開放臺大系統人數:6);本課有先修科目規定,本校修課人數上限：44人;【歐語課程】除課表所列班次外，修習同課名∕課號但不同班次之課程亦承認學分。;;
61892;外文系;FL4143;01;西班牙文三上;;3;102 42331;全年;選修;白保羅;2;一5,6,7(新505);50(含開放臺大系統人數:6);本課有先修科目規定,本校修課人數上限：44人;;;
73686;外文系;FL4143;02;西班牙文三上;;3;102 42331;全年;選修;白保羅;2;一8,9,10(新401);50(含開放臺大系統人數:6);本課有先修科目規定,本校修課人數上限：44人;;;
70398;外文系;FL4143;03;西班牙文三上;;3;102 42331;全年;選修;;;四8,9,10(請洽系所辦);30;本校修課人數上限：30人;;;
75688;外文系;FL2121;;法語發音與聽力訓練一;;2;102 42350;半年;選修;林湘漪;2;五8,9(外教203);15;本課有先修科目規定,本校修課人數上限：15人;外文系優先。中法文雙語授課。需修過法文一下或具備法語A1程度。;;
10624;;FL4155;01;西班牙語會話三;;1;102 42370;半年;選修;;;二2(共305);10;本校修課人數上限：10人,外系人數限制：10人;;;
42638;外文系;FL4145;;俄文三上;;3;102 42431;全年;選修;索奧加;2;一5,6,7(共103);35(含開放臺大系統人數:10);本課有先修科目規定,本校修課人數上限：25人;全程以俄文授課。;;
42638;歐洲暨歐盟學;FL4145;;俄文三上;;3;102 42431;全年;選修;索奧加;2;一5,6,7(共103);35(含開放臺大系統人數:10);本課有先修科目規定,本校修課人數上限：25人;【歐語課程】。全程以俄文授課。;;
34825;外文系;FL4161;;波蘭文三上;;3;102 42461;全年;選修;;;二10,A,B,C(普204);20;本校修課人數上限：20人;;;
34825;歐洲暨歐盟學;FL4161;;波蘭文三上;;3;102 42461;全年;選修;;;二10,A,B,C(普204);20;本校修課人數上限：20人;【歐語課程】。;;
69180;歐洲暨歐盟學;FL4163;;義大利文三上;;3;102 42471;全年;選修;圖莉;2;一10,A,B,C(普305);30(含開放臺大系統人數:4);本課有先修科目規定,本校修課人數上限：26人;【歐語課程】。;;
69180;外文系;FL4163;;義大利文三上;;3;102 42471;全年;選修;圖莉;2;一10,A,B,C(普305);30(含開放臺大系統人數:4);本課有先修科目規定,本校修課人數上限：26人;;;
20752;歐洲暨歐盟學;FL4165;;荷蘭文三上;;3;102 42481;全年;選修;敖馨郁;2;四A,B(普202)五5,6(共206);30;本課有先修科目規定,本校修課人數上限：30人;【歐語課程】。;;
20752;外文系;FL4165;;荷蘭文三上;;3;102 42481;全年;選修;敖馨郁;2;四A,B(普202)五5,6(共206);30;本課有先修科目規定,本校修課人數上限：30人;;;
39419;外文系;FL4137;01;德文四上;;3;102 42541;全年;選修;簡潔;2;二8,9,10(普301);20(含開放臺大系統人數:10);本課有先修科目規定,本校修課人數上限：10人;;;
32078;歐洲暨歐盟學;FL4137;02;德文四上;;3;102 42541;全年;選修;吳沃剛;2;四A,B,C(普303);30;本課有先修科目規定,本校修課人數上限：30人;【歐語課程】除課表所列班次外，修習同課名∕課號但不同班次之課程亦承認學分。;;
32078;外文系;FL4137;02;德文四上;;3;102 42541;全年;選修;吳沃剛;2;四A,B,C(普303);30;本課有先修科目規定,本校修課人數上限：30人;;;
16104;歐洲暨歐盟學;FL4152;;西班牙文四上;;3;102 42551;全年;選修;白保羅;2;一A,B,C(普303);50(含開放臺大系統人數:6);本課有先修科目規定,本校修課人數上限：44人;【歐語課程】。;;
16104;外文系;FL4152;;西班牙文四上;;3;102 42551;全年;選修;白保羅;2;一A,B,C(普303);50(含開放臺大系統人數:6);本課有先修科目規定,本校修課人數上限：44人;;;
18721;外文系;FL4003;;早期美國文學;;3;102 43030;半年;必修;奚永慧;2;二7,8,9(新404);50;限本系所學生(含輔系、雙修生),本校修課人數上限：50人;英國文學與美國文學九科擇五必修。中英雙語授課。;;
29011;外文系;FL4004;;十九世紀美國文學;;3;102 43040;半年;必修;李欣穎;2;三2,3,4(普202);50;限本系所學生(含輔系、雙修生),本校修課人數上限：50人;英國文學與美國文學九科擇五必修。中英雙語授課。;;
54490;外文系;FL3005;01;戲劇選讀一;;3;102 44210;半年;必修;施純宜;2;五6,7,8(外教101);40;限本系所學生(含輔系、雙修生) 且 限學士班三年級以上,本校修課人數上限：40人;戲劇與小說四科擇三必修。英文教材，中英文授課。第一堂未到者，視同放棄。;;
77928;外文系;FL3005;02;戲劇選讀一;;3;102 44210;半年;必修;沈曉茵;2;五5,6,7(外教206);40;限本系所學生(含輔系、雙修生) 且 限學士班三年級以上,本校修課人數上限：40人;戲劇與小說四科擇三必修。;;
73597;外文系;FL3005;03;戲劇選讀一;;3;102 44210;半年;必修;許以心;2;五3,4,5(外教101);40;限本系所學生(含輔系、雙修生) 且 限學士班三年級以上,本校修課人數上限：40人;戲劇與小說四科擇三必修。;;
67748;歐洲暨歐盟學;FL4039;;德國文化概述上;;4;102 46101;全年;選修;漢駿緯;2;一6,7(新504)四6,7(新501);40;本課有先修科目規定,本校修課人數上限：40人;【歐語課程】。;;
67748;外文系;FL4039;;德國文化概述上;;4;102 46101;全年;必修;漢駿緯;2;一6,7(新504)四6,7(新501);40;本課有先修科目規定,本校修課人數上限：40人;;;
34537;外文系;FL2051;;電影與文化研究;;3;102 46400;半年;必修;廖咸浩;2;二8,9,10(普305);40;本校修課人數上限：40人;;;
56001;外文系;FL4167;;認識法國當代社會;;3;102 46420;半年;必修;歐德尼;2;二8,9(共309)四8,9(共105);30;本校修課人數上限：30人;;;
56001;歐洲暨歐盟學;FL4167;;認識法國當代社會;;3;102 46420;半年;選修;歐德尼;2;二8,9(共309)四8,9(共105);30;本校修課人數上限：30人;【專業課程】：A、B方案。;;
28748;外文系;FL4132;;伊斯蘭歷史與文化;;2;102 48050;半年;必修;初雅士;2;三8,9(共208);20;本校修課人數上限：20人;;;
72092;外文系;FL4168;;波蘭文化;;3;102 48080;半年;選修;羅  嫚;;五6,7,8(請洽系所辦);24;本校修課人數上限：24人;;;
34724;外文系;FL1019;01;英文作文一上;;2;102E49111;全年;必修;賀安莉;2;二8,9,10(普506);15;限本系所學生(含輔系、雙修生),本校修課人數上限：15人;初選不開放。本課程以英語授課。5:00以後在普505本課程英文化程度說明;;
54581;外文系;FL1019;02;英文作文一上;;2;102 49111;全年;必修;高瑟濡;2;二8,9,10(博雅205);15;限本系所學生(含輔系、雙修生),本校修課人數上限：15人;初選不開放。限學號尾數為2者。;;
55468;外文系;FL1019;03;英文作文一上;;2;102 49111;全年;必修;姜台芬;2;二3,4,5(共206);15;限本系所學生(含輔系、雙修生) 且 限學士班一年級,本校修課人數上限：15人;初選不開放。限學號尾數為3者。中英文授課。;;
20970;外文系;FL1019;04;英文作文一上;;2;102E49111;全年;必修;王芮思;2;二8,9,10(博雅310);15;限本系所學生(含輔系、雙修生),本校修課人數上限：15人;初選不開放。本課程以英語授課。限學號尾數為4者。本課程英文化程度說明;;
17576;外文系;FL1019;05;英文作文一上;;2;102 49111;全年;必修;胥嘉陵;2;二3,4,5(博雅303);15;限本系所學生(含輔系、雙修生),本校修課人數上限：15人;初選不開放。限學號尾數為5者。中英文授課。;;
27251;外文系;FL1019;06;英文作文一上;;2;102 49111;全年;必修;林祐瑜;2;二2,3,4(普506);15;限本系所學生(含輔系、雙修生),本校修課人數上限：15人;初選不開放。限學號尾數為6者。第一節課不到者視同退選。;;
56728;外文系;FL1019;07;英文作文一上;;2;102E49111;全年;必修;鄺慧琪;2;二8,9,10(博雅404);15;限本系所學生(含輔系、雙修生),本校修課人數上限：15人;初選不開放。本課程以英語授課。限學號尾數為7者。本課程英文化程度說明;;
61236;外文系;FL1019;08;英文作文一上;;2;102 49111;全年;必修;劉雅詩;2;二2,3,4(共208);15;限本系所學生(含輔系、雙修生),本校修課人數上限：15人;初選不開放。限學號尾數為8者。中英文雙語授課。第一週缺席且未經核准者，視同退選。;;
88331;外文系;FL1019;09;英文作文一上;;2;102 49111;全年;必修;許以心;2;二3,4,5(新505);15;限本系所學生(含輔系、雙修生),本校修課人數上限：15人;初選不開放。限學號尾數為9者。;;
70435;外文系;FL1019;10;英文作文一上;;2;102E49111;全年;必修;賀安莉;2;一8,9,10(外教104);15;限本系所學生(含輔系、雙修生),本校修課人數上限：15人;初選不開放。本課程以英語授課。限學號尾數為0者。本課程英文化程度說明;;
74015;外文系;FL2009;01;英文作文二上;;2;102 49121;全年;必修;唐格理;2;一2,3,4(外教105);14;本課有先修科目規定,限本系所學生(含輔系、雙修生),本校修課人數上限：14人;;;
32787;外文系;FL2009;02;英文作文二上;;2;102 49121;全年;必修;曾琦智;2;三6,7,8(共206);14;本課有先修科目規定,限本系所學生(含輔系、雙修生),本校修課人數上限：14人;;;
69928;外文系;FL2009;03;英文作文二上;;2;102 49121;全年;必修;辜炳達;2;一2,3,4(共208);14;本課有先修科目規定,限本系所學生(含輔系、雙修生),本校修課人數上限：14人;;;
46664;外文系;FL2009;04;英文作文二上;;2;102 49121;全年;必修;何泰鈞;;一2,3,4(博雅403);14;限本系所學生(含輔系、雙修生),本校修課人數上限：14人;;;
79002;外文系;FL2009;05;英文作文二上;;2;102E49121;全年;必修;朱杰佑;2;一2,3,4(新405);14;本課有先修科目規定,限本系所學生(含輔系、雙修生),本校修課人數上限：14人;本課程以英語授課。本課程英文化程度說明;;
43535;外文系;FL2009;06;英文作文二上;;2;102 49121;全年;必修;黃馨瑩;3;一2,3,4(普205);14;本課有先修科目規定,限本系所學生(含輔系、雙修生),本校修課人數上限：14人;;;
79138;外文系;FL2009;07;英文作文二上;;2;102 49121;全年;必修;陳逸軒;2;三6,7,8(博雅304);14;本課有先修科目規定,限本系所學生(含輔系、雙修生),本校修課人數上限：14人;本課程中文授課,使用英文教科書。本課程以英語授課;;
73486;外文系;FL2009;08;英文作文二上;;2;102E49121;全年;必修;陳重仁;2;二5,6,7(博雅403);14;本課有先修科目規定,限本系所學生(含輔系、雙修生),本校修課人數上限：14人;本課程以英語授課。本課程英文化程度說明;;
51995;外文系;FL2009;09;英文作文二上;;2;102 49121;全年;必修;林婉瑜;2;二5,6,7(普204);14;本課有先修科目規定,限本系所學生(含輔系、雙修生),本校修課人數上限：14人;;;
45273;外文系;FL2009;10;英文作文二上;;2;102E49121;全年;必修;鄺慧琪;2;一2,3,4(博雅404);14;本課有先修科目規定,限本系所學生(含輔系、雙修生),本校修課人數上限：14人;本課程以英語授課。本課程英文化程度說明;;
66177;外文系;FL3009;01;英文作文三上;;2;102 49131;全年;必修;曾麗玲;2;四2,3,4(共206);13;本課有先修科目規定,限本系所學生(含輔系、雙修生),本校修課人數上限：13人;與翻譯及習作擇一必修。中英文授課。;;
52902;外文系;FL3009;02;英文作文三上;;2;102E49131;全年;必修;齊東耿;3;四2,3,4(共208);13;本課有先修科目規定,限本系所學生(含輔系、雙修生),本校修課人數上限：13人;本課程以英語授課。與翻譯及習作擇一必修。本課程英文化程度說明;;
54263;外文系;FL3009;03;英文作文三上;;2;102 49131;全年;必修;黃山耘;2;四2,3,4(博雅304);13;本課有先修科目規定,限本系所學生(含輔系、雙修生),本校修課人數上限：13人;與翻譯及習作擇一必修。;;
28574;外文系;FL3009;04;英文作文三上;;2;102E49131;全年;必修;陳春燕;2;二6,7,8(博雅304);13;本課有先修科目規定,限本系所學生(含輔系、雙修生),本校修課人數上限：13人;本課程以英語授課。與翻譯及習作擇一必修。本課程英文化程度說明;;
52256;;FL5085;;口語與聽力訓練;;2;102 50040;半年;選修;徐維娟;2;五6,7(外教203);30;本校修課人數上限：30人;本課程中文授課,使用英文教科書。須繳交語言實習費600元。;;
48978;外文系;FL1021;01;英語口語訓練一上;;2;102E50111;全年;必修;賀安莉;2;一6,7(外教206)四6(外教204);17;限本系所學生(含輔系、雙修生),本校修課人數上限：17人;初選不開放。本課程以英語授課。開學第一週舉行分班測驗,請依分班結果修課。本課程英文化程度說明;;
55721;外文系;FL1021;02;英語口語訓練一上;;2;102E50111;全年;必修;陳重仁;2;一6,7(共302)四6(共302);17;限本系所學生(含輔系、雙修生),本校修課人數上限：17人;初選不開放。本課程以英語授課。開學第一週舉行分班測驗,請依分班結果修課。本課程英文化程度說明;;
14168;外文系;FL1021;03;英語口語訓練一上;;2;102E50111;全年;必修;曾琦智;2;一6,7(共204)四6(共205);17;限本系所學生(含輔系、雙修生),本校修課人數上限：17人;初選不開放。本課程以英語授課。開學第一週舉行分班測驗,請依分班結果修課。本課程英文化程度說明;;
41570;外文系;FL1021;04;英語口語訓練一上;;2;102E50111;全年;必修;曾琦智;2;二6,7(共208)四7(共205);17;限本系所學生(含輔系、雙修生),本校修課人數上限：17人;初選不開放。本課程以英語授課。開學第一週舉行分班測驗,請依分班結果修課。本課程英文化程度說明;;
41436;外文系;FL1021;05;英語口語訓練一上;;2;102E50111;全年;必修;王沐嵐;2;一5,6,7(博雅308);17;限本系所學生(含輔系、雙修生),本校修課人數上限：17人;初選不開放。本課程以英語授課。開學第一週舉行分班測驗,請依分班結果修課。本課程英文化程度說明;;
16335;外文系;FL1021;06;英語口語訓練一上;;2;102E50111;全年;必修;朱杰佑;2;一6,7(外教204)四7(外教204);17;限本系所學生(含輔系、雙修生),本校修課人數上限：17人;初選不開放。本課程以英語授課。開學第一週舉行分班測驗,請依分班結果修課。本課程英文化程度說明;;
32501;外文系;FL1021;07;英語口語訓練一上;;2;102E50111;全年;必修;何泰鈞;2;一6,7(共208)四6(共208);17;限本系所學生(含輔系、雙修生),本校修課人數上限：17人;初選不開放。本課程以英語授課。開學第一週舉行分班測驗,請依分班結果修課。本課程英文化程度說明;;
55245;外文系;FL1021;08;英語口語訓練一上;;2;102E50111;全年;必修;梁欣榮;2;一6,7(博雅402)四6(博雅303);17;限本系所學生(含輔系、雙修生),本校修課人數上限：17人;初選不開放。本課程以英語授課。開學第一週舉行分班測驗,請依分班結果修課。本課程英文化程度說明;;
64177;外文系;FL2011;01;英語口語訓練二上;;2;102E50121;全年;必修;黃恆綜;2;二6,7(外教105);18;本課有先修科目規定,限本系所學生(含輔系、雙修生),本校修課人數上限：18人;初選不開放。本課程以英語授課。請依據分班結果選課。下學期由奇邁可老師授課，上課時間:四67。本課程英文化程度說明;;
69484;外文系;FL2011;02;英語口語訓練二上;;2;102E50121;全年;必修;王寶祥;2;四3,4(外教201);18;本課有先修科目規定,限本系所學生(含輔系、雙修生),本校修課人數上限：18人;初選不開放。本課程以英語授課。請依據分班結果選課。第一節出席否則視同放棄。本課程英文化程度說明;;
